name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Fatima,F,2020,342,902,1919,34439,Arabic,en|ar,Latin|Arabic,Fatima|Fatimah|Fátima|Fatma|Fadime|Fatemeh,to abstain or wean,timeless,0.9,"Fatima is an Arabic name meaning to abstain or wean, a deeply significant Islamic name borne by the Prophet Muhammad’s daughter. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Tatum,F,2020,343,897,1966,28084,Old English,en,Latin,Tatum|Tate|Tait|Tayte|Taten|Taito,cheerful,modern,0.4,"Tatum is an Old English name meaning cheerful, a short surname name with bright meaning and contemporary simplicity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Makenzie,F,2020,344,895,1975,42494,Scottish|Gaelic,en|gd|ga,Latin,Makenzie|Mackenzie|Mckenzie|McKenzie|Kenzie|MacKenzie,son of coinneach or fair one,modern,0.3,"Makenzie is a Scottish and Gaelic name meaning son of coinneach or fair one, a Gaelic surname name turned bright modern given name with a friendly nickname core. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lilliana,F,2020,345,890,1955,18792,Latin|English,en|la,Latin,Lilliana|Lily|Lilly|Lillian|Liliana|Lilianna,lily flower,classic,0.6,"Lilliana is a Latin and English name meaning lily flower, a floral name family associated with purity, beauty, and vintage softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Arielle,F,2020,346,883,1962,27255,Greek|Hebrew,en|el|he,Latin|Greek|Hebrew,Arielle|Ariana|Arianna|Ariella|Ariel|Ariadne,most holy or lion of god,classic,0.7,"Arielle is a Greek and Hebrew name meaning most holy or lion of god, a flowing name family with classical myth and Hebrew angelic imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Palmer,F,2020,347,883,1880,11790,English|Latin,en|la,Latin,Palmer|Palmira|Palma|Palmyra|Palmore|Pilgrim,palm bearer or pilgrim,modern,0.4,"Palmer is an English and Latin name meaning palm bearer or pilgrim, a pilgrimage surname name with palm-branch symbolism. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Melissa,F,2020,348,881,1880,758634,Greek,en|el,Latin|Greek,Melissa|Melisa|Mélissa|Melitta|Melina|Lissa,bee,classic,0.7,"Melissa is a Greek name meaning bee, a Greek mythic and botanical name with honeyed imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Willa,F,2020,349,881,1880,28959,English|Germanic,en|de,Latin,Willa|Willow|Wilhelmina|Wilma|Willoughby,willow tree or resolute protector,modern,0.4,"Willa is an English and Germanic name meaning willow tree or resolute protector, a nature name with graceful branches and a soft protective undertone. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Samara,F,2020,350,874,1949,17682,Hebrew|Arabic,en|he|ar,Latin|Hebrew|Arabic,Samara|Samira|Samar|Samera|Samaria|Samaira,watch mountain or evening companion,modern,0.5,"Samara is a Hebrew and Arabic name meaning watch mountain or evening companion, a cross-cultural name with guardian and evening-story imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Destiny,F,2020,351,871,1956,148762,English|Latin,en|la,Latin,Destiny|Destinee|Destini|Destino|Destinie|Dusty,fate or appointed lot,modern,0.3,"Destiny is an English and Latin name meaning fate or appointed lot, a virtue-like word name about fate, purpose, and aspiration. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dahlia,F,2020,352,867,1890,13217,Latin|Hebrew,en|la|he,Latin|Hebrew,Dahlia|Dalia|Daliya|Dahliah|Dali|Dahlie,dahlia flower or branch,modern,0.4,"Dahlia is a Latin and Hebrew name meaning dahlia flower or branch, a floral name with rich garden color and soft international forms. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Celeste,F,2020,353,865,1881,59211,Latin,en|la,Latin,Celeste|Celestia|Céleste|Celestine|Celestina|Celia,heavenly,classic,0.7,"Celeste is a Latin name meaning heavenly, a celestial Latin name with serene sky imagery and saintly elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ainsley,F,2020,354,863,1950,17855,English|Scottish,en|gd,Latin,Ainsley|Ainslie|Ainsleigh|Aynsley|Ansley|Ainslee,one's meadow,modern,0.3,"Ainsley is an English and Scottish name meaning one's meadow, a surname-place name with meadow imagery and tailored modern charm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rylie,F,2020,355,863,1983,21019,Irish,en|ga,Latin,Rylie|Riley|Rylee|Ryleigh|Reilly|OReilly,valiant,modern,0.4,"Rylie is an Irish name meaning valiant, an Irish surname-name with lively unisex energy and cheerful rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Reign,F,2020,356,862,1994,5937,English|Latin,en|la,Latin,Reign|Rain|Raine|Regina|Royalty|Raina,rule or reign,modern,0.3,"Reign is an English and Latin name meaning rule or reign, a title-like word name with sovereignty, drama, and contemporary glamour. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Laura,F,2020,357,860,1880,800076,Latin,en|la,Latin,Laura|Laurel|Lauren|Lara|Loretta|Laurie,laurel-crowned,classic,0.8,"Laura is a Latin name meaning laurel-crowned, a classical laurel name associated with poetry, victory, and refinement. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Adelynn,F,2020,358,857,1990,11009,Germanic|English,en|de,Latin,Adelynn|Adelyn|Adeline|Adalyn|Adalynn|Adele,noble,modern,0.4,"Adelynn is a Germanic and English name meaning noble, a modern spelling in the Adelaide and Adeline family with vintage sweetness and noble meaning. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gabrielle,F,2020,359,857,1890,136632,Hebrew,en|he,Latin|Hebrew,Gabrielle|Gabriel|Gabriël|Gavriel|Gabriela|Gabriella,god is my strength,timeless,0.9,"Gabrielle is a Hebrew name meaning god is my strength, an archangelic name with musical softness and major religious weight. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Remington,F,2020,360,850,1955,23920,Latin|French|English,en|la|fr,Latin,Remington|Remy|Remi|Rémy|Remigius|Remo,oarsman or raven settlement,modern,0.4,"Remington is a Latin, French, and English name meaning oarsman or raven settlement, a name family mixing French saintly roots with surname-style modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Wren,F,2020,361,850,1888,7666,English,en,Latin,Wren|Wrenn|Ren|Wrenley|Wrenna|Wrenlee,small songbird,modern,0.4,"Wren is an English name meaning small songbird, a bird name with compact delicacy and bright natural sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Brinley,F,2020,362,848,1987,10471,Welsh|English,en|cy,Latin,Brinley|Brynlee|Brynleigh|Brinleigh|Bryn|Brina,hill meadow,modern,0.2,"Brinley is a Welsh and English name meaning hill meadow, a modern compound name with Welsh hill imagery and fashionable -lee softness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Amora,F,2020,363,846,1984,4552,Latin|Spanish,en|la|es,Latin,Amora|Amoura|Amara|Amor|Amore|Mora,love,modern,0.3,"Amora is a Latin and Spanish name meaning love, a romantic love-name with soft vowels and modern warmth. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lainey,F,2020,364,844,1968,10648,Greek|English,en|el,Latin|Greek,Lainey|Laney|Lainie|Elaine|Elena|Lane,shining light or path,modern,0.3,"Lainey is a Greek and English name meaning shining light or path, a friendly diminutive tied to Elaine and lane imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Collins,F,2020,365,842,1881,8161,Greek|English,en|el,Latin|Greek,Collins|Collin|Colin|Collen|Collis,son of colin or victory of the people,modern,0.3,"Collins is a Greek and English name meaning son of colin or victory of the people, a surname-name with tailored unisex polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lexi,F,2020,366,840,1948,25015,Greek,en|el,Latin|Greek,Lexi|Alexandra|Alexandria|Alexia|Alexa|Alessandra,defender of men,timeless,0.8,"Lexi is a Greek name meaning defender of men, a feminine classical form with regal breadth and a cosmopolitan scholarly feel. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Aitana,F,2020,367,838,1995,3697,Basque|Spanish,en|eu|es,Latin,Aitana|Aytana|Aitane,mountain name of uncertain origin,modern,0.4,"Aitana is a Basque and Spanish name meaning mountain name of uncertain origin, a Spanish Basque place name with distinctive vowels and landscape feeling. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Alessandra,F,2020,368,837,1943,20990,Greek,en|el,Latin|Greek,Alessandra|Alexandra|Alexandria|Alexia|Alexa|Lexi,defender of men,timeless,0.8,"Alessandra is a Greek name meaning defender of men, a feminine classical form with regal breadth and a cosmopolitan scholarly feel. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kenzie,F,2020,369,834,1918,19160,Scottish|Gaelic,en|gd|ga,Latin,Kenzie|Mackenzie|Mckenzie|Mckenna|Makenna|Kenna,son of coinneach or born of fire,modern,0.4,"Kenzie is a Scottish and Gaelic name meaning son of coinneach or born of fire, a Scottish surname family with bright unisex energy and modern nicknames. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Raelyn,F,2020,370,830,1949,12051,English|Hebrew,en|he,Latin|Hebrew,Raelyn|Raelynn|Raylynn|Rayna|Rae|Raina,ewe or modern rae plus lynn,modern,0.1,"Raelyn is an English and Hebrew name meaning ewe or modern rae plus lynn, a recent compound name joining soft nickname sounds with fashionable -lynn rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Elle,F,2020,371,827,1977,15546,Germanic|Greek,en|de|el,Latin|Greek,Elle|Ella|Ellen|Elena|Ela|Elin,other or torch,classic,0.6,"Elle is a Germanic and Greek name meaning other or torch, a short name that can stand alone or echo Eleanor and Helen traditions. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Everlee,F,2020,372,824,1917,3631,English|Germanic,en|de,Latin,Everlee|Everly|Everleigh|Everley|Everlie|Everlea,boar clearing,modern,0.2,"Everlee is an English and Germanic name meaning boar clearing, a surname-style name with fashionable rhythm and woodland roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
