name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Travis,M,2020,339,951,1880,306476,French|English,en|fr,Latin,Travis|Travers|Trevis|Traver|Traviss|Travys,crossing or tollgate,classic,0.4,"Travis is a French and English name meaning crossing or tollgate, a Norman surname-name with travel and passage imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Wade,M,2020,340,936,1880,71754,English,en,Latin,Wade|Wadell|Wader|Waid|Wayde|Waite,to go or ford,classic,0.4,"Wade is an English name meaning to go or ford, a concise surname-word name with water-crossing imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Warren,M,2020,341,933,1880,179579,French|Germanic,en|fr|de,Latin,Warren|Warrin|Warin|Werner|Guarin|Warran,game preserve or guard,classic,0.6,"Warren is a French and Germanic name meaning game preserve or guard, a Norman surname and medieval given name with protective roots. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Fernando,M,2020,342,931,1880,99064,Germanic|Spanish,en|de|es,Latin,Fernando|Ferdinand|Fernand|Hernando|Nando|Ferrand,brave traveler,classic,0.8,"Fernando is a Germanic and Spanish name meaning brave traveler, a royal Iberian and Germanic name with adventurous strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Titus,M,2020,343,927,1880,22303,Latin|Roman,en|la,Latin,Titus|Tito|Tytus|Titusz|Titas|Tite,title of honor,timeless,0.8,"Titus is a Latin and Roman name meaning title of honor, a Roman imperial and New Testament name with austere dignity. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Leonel,M,2020,344,922,1910,22054,Greek|Latin,en|el|la,Latin|Greek,Leonel|Leo|Leon|Leonardo|Lionel|Leonidas,lion,timeless,0.8,"Leonel is a Greek and Latin name meaning lion, a leonine name family that ranges from saints and popes to Renaissance genius. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Edwin,M,2020,345,918,1880,244381,Old English,en,Latin,Edwin|Eadwine|Edwyn|Edvin|Eddie|Edwina,rich friend,classic,0.8,"Edwin is an Old English name meaning rich friend, an Anglo-Saxon royal name with warmth and historic depth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Cairo,M,2020,346,912,1979,4692,Arabic|Egyptian,en|ar,Latin|Arabic,Cairo|Kairo|Kairi|Cairos|Qahirah|Kairu,victorious or from the city,modern,0.4,"Cairo is an Arabic and Egyptian name meaning victorious or from the city, a place name tied to Cairo and Arabic triumph imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Corbin,M,2020,347,912,1891,38165,French|Latin,en|fr|la,Latin,Corbin|Corbyn|Corbett|Corbeau|Corvin|Corwin,raven,modern,0.4,"Corbin is a French and Latin name meaning raven, a dark bird name with medieval surname roots and sleek style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dakota,M,2020,348,905,1915,123641,Siouan,en,Latin,Dakota|Dakotah|Dacota|Dacotah|Nakota|Lakota,friend or ally,modern,0.5,"Dakota is a Siouan name meaning friend or ally, a Native ethnonym and place name with friendship meaning and frontier associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ismael,M,2020,349,903,1903,38002,Hebrew|Arabic,en|he|ar,Latin|Hebrew|Arabic,Ismael|Ishmael|Ismail|Ismaël|Ismaele|Yishmael,god will hear,timeless,0.8,"Ismael is a Hebrew and Arabic name meaning god will hear, a patriarchal Abrahamic name shared across biblical and Islamic tradition. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Colson,M,2020,350,896,1924,4630,English|Greek,en|el,Latin|Greek,Colson|Cole|Colby|Colton|Coel|Nichol,charcoal or victory of the people,classic,0.4,"Colson is an English and Greek name meaning charcoal or victory of the people, a short surname and nickname form with dark color imagery and a crisp sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Killian,M,2020,351,896,1915,12354,Irish|Celtic,en|ga,Latin,Killian|Cillian|Kilian|Kyllian|Cillín|Kiljan,church or strife,classic,0.6,"Killian is an Irish and Celtic name meaning church or strife, an Irish saint name with a sharp modern sound and old monastic roots. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Major,M,2020,352,894,1880,18751,Latin|English,en|la,Latin,Major|Majeur|Mayor|Majer|Majors|Maior,greater,modern,0.3,"Major is a Latin and English name meaning greater, a rank and virtue-like word name with bold status and military overtones. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Tate,M,2020,353,893,1912,20500,Old English,en,Latin,Tate|Tait|Tayte|Tatum|Taten|Taito,cheerful,modern,0.4,"Tate is an Old English name meaning cheerful, a short surname name with bright meaning and contemporary simplicity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gianni,M,2020,354,889,1962,14289,Hebrew|Italian,en|he|it,Latin|Hebrew,Gianni|Giovanni|Gian|Gio|Juan|John,god is gracious,timeless,0.8,"Gianni is a Hebrew and Italian name meaning god is gracious, an Italian John-family name with Renaissance warmth and religious depth. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Elian,M,2020,355,865,1988,7876,Hebrew|Latin,en|he|la,Latin|Hebrew,Elian|Elián|Elyan|Aelian|Eliano|Elias,god has answered or sun,modern,0.5,"Elian is a Hebrew and Latin name meaning god has answered or sun, a lyrical cross-cultural name associated with Hebrew theophoric forms and Latin brightness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Remy,M,2020,356,865,1914,14165,Latin|French|English,en|la|fr,Latin,Remy|Remington|Remi|Rémy|Remigius|Remo,oarsman or raven settlement,modern,0.4,"Remy is a Latin, French, and English name meaning oarsman or raven settlement, a name family mixing French saintly roots with surname-style modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lawson,M,2020,357,863,1880,14874,English|Latin,en|la,Latin,Lawson|Lawsen|Law|Lawrence|Larsen|Laurson,son of lawrence,modern,0.3,"Lawson is an English and Latin name meaning son of lawrence, a surname form of the laurel-crowned Lawrence family. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Niko,M,2020,358,863,1962,9575,Greek|Slavic,en|el|ru,Latin|Greek|Cyrillic,Niko|Nico|Nikolai|Nikola|Nikos|Nicolò,victory of the people,modern,0.5,"Niko is a Greek and Slavic name meaning victory of the people, a compact international Nicholas form with upbeat European style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Nasir,M,2020,359,857,1973,14105,Arabic,en|ar,Latin|Arabic,Nasir|Naseer|Nasser|Nasr|Nacir|Nasiruddin,helper or supporter,classic,0.7,"Nasir is an Arabic name meaning helper or supporter, an Arabic name of aid and victory with dignified historical use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kade,M,2020,360,855,1969,18832,English|Celtic,en|ga,Latin,Kade|Cade|Caden|Kaden|Kaid|Caid,round or modern surname form,modern,0.2,"Kade is an English and Celtic name with round or modern surname form, a brief hard-edged name with uncertain medieval and modern layers. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Armani,M,2020,361,853,1986,20371,Italian|Germanic,en|it|de,Latin,Armani|Armando|Herman|Armand|Arman|Armanni,army man,modern,0.4,"Armani is an Italian and Germanic name meaning army man, a fashionable surname-name linked to Germanic Herman and Italian style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ezequiel,M,2020,362,851,1912,15848,Hebrew,en|he,Latin|Hebrew,Ezequiel|Ezekiel|Yechezkel|Ezekial|Zeke|Ezechiel,god strengthens,timeless,0.8,"Ezequiel is a Hebrew name meaning god strengthens, a prophetic biblical name with visionary intensity and a strong revival sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Marshall,M,2020,363,849,1880,94224,French|English,en|fr,Latin,Marshall|Marshal|Mareschal|Marshel|Marsh|Marcel,horse servant or steward,classic,0.6,"Marshall is a French and English name meaning horse servant or steward, a medieval occupational title name with civic and military dignity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Hector,M,2020,364,848,1880,104876,Greek,en|el,Latin|Greek,Hector|Hektor|Héctor|Ettore|Héitor|Ektor,holding fast,timeless,0.8,"Hector is a Greek name meaning holding fast, a Trojan hero name from Greek epic with steadfast martial nobility. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Desmond,M,2020,365,847,1904,35880,Irish|Gaelic,en|ga,Latin,Desmond|Deasmhumhain|Desmund|Dezmond|Des|Desmon,from south munster,classic,0.5,"Desmond is an Irish and Gaelic name meaning from south munster, an Irish place surname with aristocratic history and smooth vintage style. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kason,M,2020,366,844,1974,11974,English,en,Latin,Kason|Kaison|Kayson|Kashton|Kyson|Kaysen,modern surname-style coinage,modern,0.1,"Kason is an English name with modern surname-style coinage, a recent invented or surname-style name shaped by fashionable K sounds. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Garrett,M,2020,367,842,1880,133052,Germanic|Irish,en|de|ga,Latin,Garrett|Gerard|Gerald|Gareth|Gerardo|Garrick,brave spear or spear ruler,classic,0.6,"Garrett is a Germanic and Irish name meaning brave spear or spear ruler, a medieval name family with martial elements and sturdy warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jared,M,2020,368,839,1881,202833,Hebrew,en|he,Latin|Hebrew,Jared|Jered|Yared|Jarod|Jarred|Jaret,descent,timeless,0.7,"Jared is a Hebrew name meaning descent, a Genesis name with ancient roots and a steady modern sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Cyrus,M,2020,369,838,1880,23433,Persian|Greek,en|fa|el,Latin|Greek,Cyrus|Kourosh|Kyros|Ciro|Cy|Sirous,young or sun,timeless,0.8,"Cyrus is a Persian and Greek name meaning young or sun, a Persian royal name associated with Cyrus the Great and ancient empire. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Russell,M,2020,370,837,1880,357008,French,en|fr,Latin,Russell|Roussel|Russel|Rusell|Rusty|Rousseau,little red one,classic,0.5,"Russell is a French name meaning little red one, a Norman surname-name with color imagery and vintage steadiness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
